process,hurst_true,repeat,method,estimate,lag1_acf
fGn,0.9,17,nolds_dfa,0.9383636191399585,0.6861140555945103
fGn,0.9,18,custom_rs,0.8578596449956364,0.675074326161143
fGn,0.9,18,custom_dfa,0.9251083751682319,0.675074326161143
fGn,0.9,18,nolds_rs,0.7451520515171329,0.675074326161143
fGn,0.9,18,nolds_dfa,0.9036714994145435,0.675074326161143
fGn,0.9,19,custom_rs,0.864701044105453,0.6802647552718079
fGn,0.9,19,custom_dfa,0.9007768680637284,0.6802647552718079
fGn,0.9,19,nolds_rs,0.7666030585854593,0.6802647552718079
fGn,0.9,19,nolds_dfa,0.9053244249618749,0.6802647552718079
fGn,0.9,20,custom_rs,0.8852763088701338,0.7830028471067395
fGn,0.9,20,custom_dfa,0.936361771251228,0.7830028471067395
fGn,0.9,21,custom_rs,0.8851749890060093,0.6886233748575189
fGn,0.9,21,custom_dfa,0.927356646474809,0.6886233748575189
fGn,0.9,22,custom_rs,0.8825033573813373,0.671683021695531
fGn,0.9,22,custom_dfa,0.9325551053952292,0.671683021695531
fGn,0.9,23,custom_rs,0.8637572964829803,0.702947874580112
fGn,0.9,23,custom_dfa,0.8895437604891333,0.702947874580112
fGn,0.9,24,custom_rs,0.8211386813386748,0.6667520510369238
fGn,0.9,24,custom_dfa,0.8634514254653443,0.6667520510369238
fGn,0.9,25,custom_rs,0.8669259627436551,0.6371495246927227
fGn,0.9,25,custom_dfa,0.9032277533866055,0.6371495246927227
fGn,0.9,26,custom_rs,0.87251329897795,0.6968148390165572
fGn,0.9,26,custom_dfa,0.9241424637983446,0.6968148390165572
fGn,0.9,27,custom_rs,0.8595077503560491,0.7000235783384378
fGn,0.9,27,custom_dfa,0.891970026197895,0.7000235783384378
fGn,0.9,28,custom_rs,0.8606013054960353,0.6934389542161266
fGn,0.9,28,custom_dfa,0.902611633972656,0.6934389542161266
fGn,0.9,29,custom_rs,0.8558472948486069,0.6348501578191191
fGn,0.9,29,custom_dfa,0.8770501338457537,0.6348501578191191
fGn,0.9,30,custom_rs,0.877772290273045,0.7159405336240932
fGn,0.9,30,custom_dfa,0.9450789389710098,0.7159405336240932
fGn,0.9,31,custom_rs,0.8568818971969618,0.6959875680750294
fGn,0.9,31,custom_dfa,0.8960365370932265,0.6959875680750294
fGn,0.9,32,custom_rs,0.8341332783557747,0.679558951795641
fGn,0.9,32,custom_dfa,0.8792158647919733,0.679558951795641
fGn,0.9,33,custom_rs,0.9100404358578482,0.7124981183133013
fGn,0.9,33,custom_dfa,0.9738835504359729,0.7124981183133013
fGn,0.9,34,custom_rs,0.8068292020905912,0.6745729904716546
fGn,0.9,34,custom_dfa,0.8229513121285422,0.6745729904716546
fGn,0.9,35,custom_rs,0.8805398231117224,0.64225361005252
fGn,0.9,35,custom_dfa,0.9192440753693959,0.64225361005252
fGn,0.9,36,custom_rs,0.8368339180028388,0.655900105250245
fGn,0.9,36,custom_dfa,0.8579692808996647,0.655900105250245
fGn,0.9,37,custom_rs,0.8396149510638922,0.646862605422663
fGn,0.9,37,custom_dfa,0.8653942258004108,0.646862605422663
fGn,0.9,38,custom_rs,0.8705394637519717,0.6929829790943268
fGn,0.9,38,custom_dfa,0.9332717714698624,0.6929829790943268
fGn,0.9,39,custom_rs,0.8673864005484684,0.7040959108223722
fGn,0.9,39,custom_dfa,0.9212652515764306,0.7040959108223722
fGn,0.9,40,custom_rs,0.7958365952329649,0.6734560301643211
fGn,0.9,40,custom_dfa,0.820417596283801,0.6734560301643211
fGn,0.9,41,custom_rs,0.8035370509718075,0.6804345214698745
fGn,0.9,41,custom_dfa,0.8162986538502265,0.6804345214698745
fGn,0.9,42,custom_rs,0.8433355540005225,0.6672709114708908
fGn,0.9,42,custom_dfa,0.8799931136813038,0.6672709114708908
fGn,0.9,43,custom_rs,0.8164945323954114,0.6497642439669836
fGn,0.9,43,custom_dfa,0.825091664036621,0.6497642439669836
fGn,0.9,44,custom_rs,0.8439508937843571,0.6860460919060177
fGn,0.9,44,custom_dfa,0.8967188766397624,0.6860460919060177
fGn,0.9,45,custom_rs,0.9175620730318144,0.7311099819982512
fGn,0.9,45,custom_dfa,1.013627358335741,0.7311099819982512
fGn,0.9,46,custom_rs,0.8813276442561819,0.7416489006446725
fGn,0.9,46,custom_dfa,0.9693879850182472,0.7416489006446725
fGn,0.9,47,custom_rs,0.7947120351982744,0.6229328290768991
fGn,0.9,47,custom_dfa,0.7924099192877118,0.6229328290768991
fGn,0.9,48,custom_rs,0.8498437962105402,0.6993127857500951
fGn,0.9,48,custom_dfa,0.9024279429660357,0.6993127857500951
fGn,0.9,49,custom_rs,0.8121477492924867,0.6763885147442067
fGn,0.9,49,custom_dfa,0.8453732041966481,0.6763885147442067
fGn,0.9,50,custom_rs,0.8685201008509053,0.7206155627565065
fGn,0.9,50,custom_dfa,0.9111521626404256,0.7206155627565065
fGn,0.9,51,custom_rs,0.8333753405194739,0.6918622238376427
fGn,0.9,51,custom_dfa,0.8511857919032318,0.6918622238376427
fGn,0.9,52,custom_rs,0.85581952562402,0.6560926464423391
fGn,0.9,52,custom_dfa,0.8774692275570918,0.6560926464423391
fGn,0.9,53,custom_rs,0.8682585260229072,0.6742103989748136
fGn,0.9,53,custom_dfa,0.8984795204574717,0.6742103989748136
fGn,0.9,54,custom_rs,0.8557272783257104,0.6563042346017994
fGn,0.9,54,custom_dfa,0.894713908445573,0.6563042346017994
fGn,0.9,55,custom_rs,0.9154873622811819,0.705817296453407
fGn,0.9,55,custom_dfa,0.9841756035273119,0.705817296453407
fGn,0.9,56,custom_rs,0.8264183158114128,0.653308701495225
fGn,0.9,56,custom_dfa,0.8690101981952254,0.653308701495225
fGn,0.9,57,custom_rs,0.8702243618175316,0.6456523222780547
fGn,0.9,57,custom_dfa,0.8909535832283518,0.6456523222780547
fGn,0.9,58,custom_rs,0.8194827083517492,0.6167798630866199
fGn,0.9,58,custom_dfa,0.82678875806762,0.6167798630866199
fGn,0.9,59,custom_rs,0.8522074945037026,0.6801779044435421
fGn,0.9,59,custom_dfa,0.8932886470743052,0.6801779044435421
fGn,0.9,60,custom_rs,0.8265692556467076,0.7122190504007041
fGn,0.9,60,custom_dfa,0.8265973345207192,0.7122190504007041
fGn,0.9,61,custom_rs,0.8904416102565115,0.6775748409481948
fGn,0.9,61,custom_dfa,0.933130482657544,0.6775748409481948
fGn,0.9,62,custom_rs,0.865958608191574,0.6598810527487444
fGn,0.9,62,custom_dfa,0.9034940040190405,0.6598810527487444
fGn,0.9,63,custom_rs,0.8388450023964825,0.6667787451396501
fGn,0.9,63,custom_dfa,0.8634997351353215,0.6667787451396501
fGn,0.9,64,custom_rs,0.8564726953539219,0.6968456037266025
fGn,0.9,64,custom_dfa,0.9091998559359242,0.6968456037266025
fGn,0.9,65,custom_rs,0.8467555389805135,0.6916611910744728
fGn,0.9,65,custom_dfa,0.8830249846784047,0.6916611910744728
fGn,0.9,66,custom_rs,0.852231207299217,0.6434547044496927
fGn,0.9,66,custom_dfa,0.8930178622748793,0.6434547044496927
fGn,0.9,67,custom_rs,0.8147174775447574,0.6568658498178961
fGn,0.9,67,custom_dfa,0.8698772639107499,0.6568658498178961
fGn,0.9,68,custom_rs,0.8025247027088223,0.6564719439187069
fGn,0.9,68,custom_dfa,0.8013039124945918,0.6564719439187069
fGn,0.9,69,custom_rs,0.8350444580302028,0.6443110757101261
fGn,0.9,69,custom_dfa,0.8734344708340769,0.6443110757101261
fGn,0.9,70,custom_rs,0.8559025931005128,0.7046295789022848
fGn,0.9,70,custom_dfa,0.8888856755543975,0.7046295789022848
fGn,0.9,71,custom_rs,0.8038173253864791,0.6768396934781584
fGn,0.9,71,custom_dfa,0.8090183362646564,0.6768396934781584
fGn,0.9,72,custom_rs,0.8470827889933008,0.6416552363892185
fGn,0.9,72,custom_dfa,0.8649565792666482,0.6416552363892185
fGn,0.9,73,custom_rs,0.7784199699753448,0.6656596052178552
fGn,0.9,73,custom_dfa,0.8392764945208444,0.6656596052178552
fGn,0.9,74,custom_rs,0.8355906569076832,0.6563970754671855
fGn,0.9,74,custom_dfa,0.861212734831553,0.6563970754671855
fGn,0.9,75,custom_rs,0.8310858849057641,0.6808097593589943
fGn,0.9,75,custom_dfa,0.8879330469545283,0.6808097593589943
fGn,0.9,76,custom_rs,0.8653044030265233,0.6799919163673509
fGn,0.9,76,custom_dfa,0.9074879357695738,0.6799919163673509
fGn,0.9,77,custom_rs,0.8825947048161841,0.6707436725412728
fGn,0.9,77,custom_dfa,0.9311982451809094,0.6707436725412728
fGn,0.9,78,custom_rs,0.8332002363144668,0.6563828581197316
fGn,0.9,78,custom_dfa,0.8898112054329078,0.6563828581197316
fGn,0.9,79,custom_rs,0.8510837934472527,0.6833052598735662
fGn,0.9,79,custom_dfa,0.8796069183552405,0.6833052598735662
fGn,0.9,80,custom_rs,0.8448611370374532,0.666171911887328
fGn,0.9,80,custom_dfa,0.8809769580173126,0.666171911887328
fGn,0.9,81,custom_rs,0.8534536390807704,0.7405568901170615
fGn,0.9,81,custom_dfa,0.903929707500991,0.7405568901170615
fGn,0.9,82,custom_rs,0.8363317548882774,0.6941300924568539
fGn,0.9,82,custom_dfa,0.8825376731783803,0.6941300924568539
fGn,0.9,83,custom_rs,0.8373457812650199,0.6861158201819452
fGn,0.9,83,custom_dfa,0.8629394690558875,0.6861158201819452
fGn,0.9,84,custom_rs,0.8763053602408625,0.6901920459530875
fGn,0.9,84,custom_dfa,0.9339292163306144,0.6901920459530875
fGn,0.9,85,custom_rs,0.8558418164252815,0.6405258604138653
fGn,0.9,85,custom_dfa,0.9050495062931548,0.6405258604138653
fGn,0.9,86,custom_rs,0.8711752898406296,0.6550602291959714
fGn,0.9,86,custom_dfa,0.8861328750715494,0.6550602291959714
fGn,0.9,87,custom_rs,0.8450129250412417,0.69638838157596
fGn,0.9,87,custom_dfa,0.8905323546711933,0.69638838157596
fGn,0.9,88,custom_rs,0.8546639385250758,0.6920293234298093
fGn,0.9,88,custom_dfa,0.9078111820691939,0.6920293234298093
fGn,0.9,89,custom_rs,0.8898430981758523,0.7166819378588141
fGn,0.9,89,custom_dfa,0.9488405886653514,0.7166819378588141
fGn,0.9,90,custom_rs,0.8057016064311345,0.6158931569173314
fGn,0.9,90,custom_dfa,0.830663204591283,0.6158931569173314
fGn,0.9,91,custom_rs,0.8452146060367111,0.6399668248616774
fGn,0.9,91,custom_dfa,0.8819141932303107,0.6399668248616774
fGn,0.9,92,custom_rs,0.8784578165619041,0.7167651581982559
fGn,0.9,92,custom_dfa,0.9236091480722469,0.7167651581982559
fGn,0.9,93,custom_rs,0.800827945243811,0.7117911673335868
fGn,0.9,93,custom_dfa,0.8050904700261572,0.7117911673335868
fGn,0.9,94,custom_rs,0.866228629500505,0.6492746740670993
fGn,0.9,94,custom_dfa,0.8908081764880912,0.6492746740670993
fGn,0.9,95,custom_rs,0.8581560802733544,0.710279682949422
fGn,0.9,95,custom_dfa,0.923386439918685,0.710279682949422
fGn,0.9,96,custom_rs,0.9034103530701392,0.7168355635883454
fGn,0.9,96,custom_dfa,0.9494944545674072,0.7168355635883454
fGn,0.9,97,custom_rs,0.8193953003430869,0.6812474502917345
fGn,0.9,97,custom_dfa,0.8528998856157879,0.6812474502917345
fGn,0.9,98,custom_rs,0.8056196949816237,0.6583818409036651
fGn,0.9,98,custom_dfa,0.8062420605304818,0.6583818409036651
fGn,0.9,99,custom_rs,0.8002107207019453,0.6768122433759652
fGn,0.9,99,custom_dfa,0.8310044082019817,0.6768122433759652
